wage,Educ,Urban,Exp,Exp^2,NE,NC,W,S,Ability,Father_E,Mother_E,Married,I(E>=12),I(E>=16),E(E>=12),E(E>=16),E*A,A(E>=12),A(E>=16),E*F_E,E*M_E,E*NC,E*N,E*S,E*Urban,E*Unemp,Unemploy
2.64404487,16.0,1.0,6.0,36.0,0.0,0.0,1.0,0.0,3.78600606,13.0,12.0,1.0,1.0,1.0,16.0,16.0,60.57609701,3.78600606,3.78600606,208.0,192.0,0.0,0.0,0.0,16.0,54.4,3.4
2.33505228,9.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,1.68991519,10.0,7.0,0.0,0.0,0.0,0.0,0.0,15.20923673,0.0,0.0,90.0,63.0,0.0,9.0,0.0,9.0,55.8,6.2
2.95647156,12.0,1.0,12.0,144.0,0.0,0.0,0.0,1.0,1.75961631,12.0,12.0,1.0,1.0,0.0,12.0,0.0,21.11539574,1.75961631,0.0,144.0,144.0,0.0,0.0,12.0,12.0,52.8,4.4
2.02419307,12.0,1.0,8.0,64.0,0.0,0.0,0.0,1.0,2.10500988,12.0,12.0,0.0,1.0,0.0,12.0,0.0,25.26011855,2.10500988,0.0,144.0,144.0,0.0,0.0,12.0,12.0,63.6,5.3
2.86220088,15.0,1.0,5.0,25.0,1.0,0.0,0.0,0.0,1.54863916,12.0,12.0,0.0,1.0,0.0,15.0,0.0,23.22958744,1.54863916,0.0,180.0,180.0,0.0,15.0,0.0,15.0,52.5,3.5
2.56340971,14.0,1.0,12.0,144.0,0.0,0.0,0.0,1.0,1.1948742,10.0,12.0,0.0,1.0,0.0,14.0,0.0,16.72823878,1.1948742,0.0,140.0,168.0,0.0,0.0,14.0,14.0,40.6,2.9
2.65675691,16.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,2.93628317,12.0,12.0,1.0,1.0,1.0,16.0,16.0,46.98053076,2.93628317,2.93628317,192.0,192.0,0.0,16.0,0.0,16.0,56.0,3.5
2.50959926,14.0,1.0,10.0,100.0,0.0,0.0,1.0,0.0,3.25579786,16.0,16.0,0.0,1.0,0.0,14.0,0.0,45.58116998,3.25579786,0.0,224.0,224.0,0.0,0.0,0.0,14.0,67.2,4.8
2.65885996,9.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,-1.92597912,9.0,10.0,1.0,0.0,0.0,0.0,0.0,-17.33381207,0.0,0.0,81.0,90.0,0.0,9.0,0.0,9.0,55.8,6.2
2.73306796,16.0,1.0,6.0,36.0,1.0,0.0,0.0,0.0,2.32178264,12.0,12.0,0.0,1.0,1.0,16.0,16.0,37.1485222,2.32178264,2.32178264,192.0,192.0,0.0,16.0,0.0,16.0,56.0,3.5
2.74277364,12.0,1.0,11.0,121.0,1.0,0.0,0.0,0.0,2.81343538,12.0,16.0,1.0,1.0,0.0,12.0,0.0,33.76122459,2.81343538,0.0,144.0,192.0,0.0,12.0,0.0,12.0,42.0,3.5
2.77008559,16.0,1.0,6.0,36.0,1.0,0.0,0.0,0.0,4.55911563,12.0,16.0,0.0,1.0,1.0,16.0,16.0,72.94585002,4.55911563,4.55911563,192.0,256.0,0.0,16.0,0.0,16.0,99.2,6.2
1.9095425,15.0,1.0,5.0,25.0,1.0,0.0,0.0,0.0,0.78973839,12.0,8.0,0.0,1.0,0.0,15.0,0.0,11.84607582,0.78973839,0.0,180.0,120.0,0.0,15.0,0.0,15.0,75.0,5.0
1.71379793,12.0,1.0,8.0,64.0,1.0,0.0,0.0,0.0,0.5502259,10.0,15.0,1.0,1.0,0.0,12.0,0.0,6.60271077,0.5502259,0.0,120.0,180.0,0.0,12.0,0.0,12.0,60.0,5.0
2.74084002,15.0,0.0,6.0,36.0,1.0,0.0,0.0,0.0,3.52668988,12.0,12.0,1.0,1.0,0.0,15.0,0.0,52.90034817,3.52668988,0.0,180.0,180.0,0.0,15.0,0.0,0.0,79.5,5.3
2.50307395,12.0,1.0,14.0,196.0,1.0,0.0,0.0,0.0,2.17875158,12.0,12.0,1.0,1.0,0.0,12.0,0.0,26.14501898,2.17875158,0.0,144.0,144.0,0.0,12.0,0.0,12.0,60.0,5.0
2.88200351,17.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,4.10210024,12.0,12.0,1.0,1.0,1.0,17.0,17.0,69.73570406,4.10210024,4.10210024,204.0,204.0,0.0,0.0,17.0,17.0,66.3,3.9
1.94591015,11.0,1.0,9.0,81.0,1.0,0.0,0.0,0.0,-0.70818013,8.0,12.0,0.0,0.0,0.0,0.0,0.0,-7.78998138,0.0,0.0,88.0,132.0,0.0,11.0,0.0,11.0,55.0,5.0
1.33500107,12.0,1.0,8.0,64.0,0.0,0.0,0.0,1.0,1.27544474,11.0,9.0,0.0,1.0,0.0,12.0,0.0,15.30533689,1.27544474,0.0,132.0,108.0,0.0,0.0,12.0,12.0,52.8,4.4
2.35612586,12.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,2.46677094,12.0,12.0,0.0,1.0,0.0,12.0,0.0,29.60125133,2.46677094,0.0,144.0,144.0,0.0,12.0,0.0,12.0,60.0,5.0
2.40243043,14.0,1.0,7.0,49.0,1.0,0.0,0.0,0.0,4.18925688,12.0,8.0,1.0,1.0,0.0,14.0,0.0,58.64959635,4.18925688,0.0,168.0,112.0,0.0,14.0,0.0,14.0,70.0,5.0
2.21811594,12.0,1.0,10.0,100.0,1.0,0.0,0.0,0.0,1.49799898,12.0,12.0,1.0,1.0,0.0,12.0,0.0,17.97598774,1.49799898,0.0,144.0,144.0,0.0,12.0,0.0,12.0,60.0,5.0
1.87180218,12.0,1.0,14.0,196.0,1.0,0.0,0.0,0.0,1.75803426,12.0,13.0,1.0,1.0,0.0,12.0,0.0,21.09641111,1.75803426,0.0,144.0,156.0,0.0,12.0,0.0,12.0,60.0,5.0
1.56861592,12.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,0.57382091,16.0,13.0,0.0,1.0,0.0,12.0,0.0,6.88585086,0.57382091,0.0,192.0,156.0,0.0,12.0,0.0,12.0,60.0,5.0
2.67552701,12.0,1.0,10.0,100.0,0.0,0.0,0.0,1.0,2.00965895,12.0,14.0,0.0,1.0,0.0,12.0,0.0,24.11590736,2.00965895,0.0,144.0,168.0,0.0,0.0,12.0,12.0,52.8,4.4
2.67414865,12.0,1.0,11.0,121.0,0.0,0.0,0.0,1.0,-1.9803948,12.0,12.0,0.0,1.0,0.0,12.0,0.0,-23.76473766,-1.9803948,0.0,144.0,144.0,0.0,0.0,12.0,12.0,38.4,3.2
2.97041447,12.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,0.40107773,12.0,12.0,1.0,1.0,0.0,12.0,0.0,4.81293274,0.40107773,0.0,144.0,144.0,0.0,12.0,0.0,12.0,52.8,4.4
2.48573964,12.0,1.0,12.0,144.0,1.0,0.0,0.0,0.0,-1.11869946,12.0,8.0,1.0,1.0,0.0,12.0,0.0,-13.42439358,-1.11869946,0.0,144.0,96.0,0.0,12.0,0.0,12.0,52.8,4.4
2.52572864,11.0,1.0,10.0,100.0,1.0,0.0,0.0,0.0,1.0476584,11.0,10.0,1.0,0.0,0.0,0.0,0.0,11.52424236,0.0,0.0,121.0,110.0,0.0,11.0,0.0,11.0,48.4,4.4
2.15755932,12.0,1.0,8.0,64.0,1.0,0.0,0.0,0.0,-0.98397561,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-11.80770726,-0.98397561,0.0,144.0,144.0,0.0,12.0,0.0,12.0,52.8,4.4
1.94591015,12.0,1.0,9.0,81.0,1.0,0.0,0.0,0.0,-1.03991913,12.0,12.0,0.0,1.0,0.0,12.0,0.0,-12.47902958,-1.03991913,0.0,144.0,144.0,0.0,12.0,0.0,12.0,49.2,4.1
3.83189696,12.0,1.0,12.0,144.0,1.0,0.0,0.0,0.0,2.82598221,12.0,10.0,1.0,1.0,0.0,12.0,0.0,33.9117865,2.82598221,0.0,144.0,120.0,0.0,12.0,0.0,12.0,74.4,6.2
3.13070013,12.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,1.83567462,13.0,12.0,1.0,1.0,0.0,12.0,0.0,22.02809543,1.83567462,0.0,156.0,144.0,0.0,12.0,0.0,12.0,52.8,4.4
2.90471288,16.0,1.0,5.0,25.0,1.0,0.0,0.0,0.0,5.71902814,12.0,16.0,0.0,1.0,1.0,16.0,16.0,91.50445016,5.71902814,5.71902814,192.0,256.0,0.0,16.0,0.0,16.0,99.2,6.2
2.59151638,16.0,1.0,6.0,36.0,0.0,0.0,1.0,0.0,1.35505266,12.0,8.0,0.0,1.0,1.0,16.0,16.0,21.68084261,1.35505266,1.35505266,192.0,128.0,0.0,0.0,0.0,16.0,73.6,4.6
3.52636052,12.0,1.0,15.0,225.0,1.0,0.0,0.0,0.0,1.0379155,12.0,12.0,1.0,1.0,0.0,12.0,0.0,12.45498605,1.0379155,0.0,144.0,144.0,0.0,12.0,0.0,12.0,55.2,4.6
2.99573227,13.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,-0.42632764,12.0,12.0,1.0,1.0,0.0,13.0,0.0,-5.54225929,-0.42632764,0.0,156.0,156.0,0.0,13.0,0.0,13.0,68.9,5.3
2.30258509,17.0,1.0,5.0,25.0,1.0,0.0,0.0,0.0,1.24335214,12.0,12.0,0.0,1.0,1.0,17.0,17.0,21.13698634,1.24335214,1.24335214,204.0,204.0,0.0,17.0,0.0,17.0,90.1,5.3
2.3924258,12.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,-1.79790339,12.0,16.0,1.0,1.0,0.0,12.0,0.0,-21.57484068,-1.79790339,0.0,144.0,192.0,0.0,12.0,0.0,12.0,55.2,4.6
2.24601474,12.0,1.0,8.0,64.0,1.0,0.0,0.0,0.0,2.37096285,12.0,12.0,1.0,1.0,0.0,12.0,0.0,28.45155418,2.37096285,0.0,144.0,144.0,0.0,12.0,0.0,12.0,55.2,4.6
2.73436751,11.0,1.0,11.0,121.0,1.0,0.0,0.0,0.0,1.78127786,12.0,12.0,0.0,0.0,0.0,0.0,0.0,19.59405646,0.0,0.0,132.0,132.0,0.0,11.0,0.0,11.0,58.3,5.3
2.79361609,16.0,1.0,7.0,49.0,1.0,0.0,0.0,0.0,-0.08543344,12.0,14.0,0.0,1.0,1.0,16.0,16.0,-1.36693501,-0.08543344,-0.08543344,192.0,224.0,0.0,16.0,0.0,16.0,84.8,5.3
1.70474809,12.0,0.0,15.0,225.0,1.0,0.0,0.0,0.0,-2.74113345,12.0,13.0,0.0,1.0,0.0,12.0,0.0,-32.8936014,-2.74113345,0.0,144.0,156.0,0.0,12.0,0.0,0.0,63.6,5.3
2.59972232,16.0,1.0,5.0,25.0,1.0,0.0,0.0,0.0,2.3166009,14.0,14.0,0.0,1.0,1.0,16.0,16.0,37.06561441,2.3166009,2.3166009,224.0,224.0,0.0,16.0,0.0,16.0,73.6,4.6
2.84141491,12.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,4.51716961,11.0,12.0,1.0,1.0,0.0,12.0,0.0,54.20603528,4.51716961,0.0,132.0,144.0,0.0,12.0,0.0,12.0,49.2,4.1
2.63905733,12.0,1.0,10.0,100.0,1.0,0.0,0.0,0.0,3.93798613,11.0,12.0,1.0,1.0,0.0,12.0,0.0,47.25583359,3.93798613,0.0,132.0,144.0,0.0,12.0,0.0,12.0,49.2,4.1
1.93152141,7.0,1.0,20.0,400.0,1.0,0.0,0.0,0.0,-3.78465032,12.0,10.0,0.0,0.0,0.0,0.0,0.0,-26.49255222,0.0,0.0,84.0,70.0,0.0,7.0,0.0,7.0,28.7,4.1
2.95230272,12.0,1.0,11.0,121.0,1.0,0.0,0.0,0.0,4.53422505,12.0,12.0,1.0,1.0,0.0,12.0,0.0,54.41070058,4.53422505,0.0,144.0,144.0,0.0,12.0,0.0,12.0,49.2,4.1
2.48573964,12.0,0.0,12.0,144.0,1.0,0.0,0.0,0.0,2.89632557,12.0,12.0,1.0,1.0,0.0,12.0,0.0,34.75590687,2.89632557,0.0,144.0,144.0,0.0,12.0,0.0,0.0,49.2,4.1
1.58923521,12.0,0.0,10.0,100.0,1.0,0.0,0.0,0.0,-0.54631491,11.0,12.0,0.0,1.0,0.0,12.0,0.0,-6.55577887,-0.54631491,0.0,132.0,144.0,0.0,12.0,0.0,0.0,78.0,6.5
2.42214433,12.0,0.0,12.0,144.0,1.0,0.0,0.0,0.0,-0.03301176,14.0,11.0,1.0,1.0,0.0,12.0,0.0,-0.39614116,-0.03301176,0.0,168.0,132.0,0.0,12.0,0.0,0.0,49.2,4.1
2.59674613,12.0,1.0,12.0,144.0,1.0,0.0,0.0,0.0,2.00760466,12.0,16.0,1.0,1.0,0.0,12.0,0.0,24.09125586,2.00760466,0.0,144.0,192.0,0.0,12.0,0.0,12.0,49.2,4.1
1.94591015,12.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,-4.11846522,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-49.42158268,-4.11846522,0.0,144.0,144.0,0.0,12.0,0.0,12.0,61.2,5.1
1.87180218,12.0,1.0,12.0,144.0,1.0,0.0,0.0,0.0,-3.48925593,12.0,11.0,1.0,1.0,0.0,12.0,0.0,-41.87107112,-3.48925593,0.0,144.0,132.0,0.0,12.0,0.0,12.0,66.0,5.5
2.40243043,12.0,1.0,9.0,81.0,1.0,0.0,0.0,0.0,2.4156143,8.0,8.0,1.0,1.0,0.0,12.0,0.0,28.98737157,2.4156143,0.0,96.0,96.0,0.0,12.0,0.0,12.0,61.2,5.1
2.4078456,12.0,1.0,11.0,121.0,1.0,0.0,0.0,0.0,-0.22203657,7.0,12.0,0.0,1.0,0.0,12.0,0.0,-2.66443879,-0.22203657,0.0,84.0,144.0,0.0,12.0,0.0,12.0,61.2,5.1
2.22786155,12.0,1.0,11.0,121.0,1.0,0.0,0.0,0.0,1.93424026,12.0,12.0,1.0,1.0,0.0,12.0,0.0,23.21088313,1.93424026,0.0,144.0,144.0,0.0,12.0,0.0,12.0,61.2,5.1
2.46129678,12.0,1.0,9.0,81.0,1.0,0.0,0.0,0.0,-2.2727092,12.0,9.0,1.0,1.0,0.0,12.0,0.0,-27.27251039,-2.2727092,0.0,144.0,108.0,0.0,12.0,0.0,12.0,61.2,5.1
1.70474809,16.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,4.1428731,14.0,16.0,0.0,1.0,1.0,16.0,16.0,66.28596966,4.1428731,4.1428731,224.0,256.0,0.0,16.0,0.0,16.0,72.0,4.5
1.9095425,12.0,1.0,8.0,64.0,1.0,0.0,0.0,0.0,-3.45287624,12.0,12.0,0.0,1.0,0.0,12.0,0.0,-41.43451484,-3.45287624,0.0,144.0,144.0,0.0,12.0,0.0,12.0,61.2,5.1
2.34946868,12.0,1.0,8.0,64.0,1.0,0.0,0.0,0.0,0.35360513,12.0,12.0,1.0,1.0,0.0,12.0,0.0,4.2432615,0.35360513,0.0,144.0,144.0,0.0,12.0,0.0,12.0,61.2,5.1
2.40423875,12.0,1.0,12.0,144.0,1.0,0.0,0.0,0.0,3.11697683,12.0,12.0,0.0,1.0,0.0,12.0,0.0,37.40372197,3.11697683,0.0,144.0,144.0,0.0,12.0,0.0,12.0,61.2,5.1
1.38629436,12.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,2.31324636,12.0,12.0,0.0,1.0,0.0,12.0,0.0,27.75895632,2.31324636,0.0,144.0,144.0,0.0,12.0,0.0,12.0,62.4,5.2
2.55100645,14.0,1.0,11.0,121.0,1.0,0.0,0.0,0.0,3.34917693,12.0,12.0,1.0,1.0,0.0,14.0,0.0,46.88847698,3.34917693,0.0,168.0,168.0,0.0,14.0,0.0,14.0,71.4,5.1
1.94591015,12.0,0.0,9.0,81.0,0.0,1.0,0.0,0.0,-0.34157219,8.0,12.0,0.0,1.0,0.0,12.0,0.0,-4.09886623,-0.34157219,0.0,96.0,144.0,12.0,0.0,0.0,0.0,87.6,7.3
2.01223279,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,2.63752145,12.0,12.0,1.0,1.0,0.0,12.0,0.0,31.6502574,2.63752145,0.0,144.0,144.0,12.0,0.0,0.0,12.0,87.6,7.3
2.35137526,12.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,1.31292997,12.0,10.0,1.0,1.0,0.0,12.0,0.0,15.75515961,1.31292997,0.0,144.0,120.0,12.0,0.0,0.0,12.0,87.6,7.3
3.40119738,12.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,-1.25558294,12.0,10.0,0.0,1.0,0.0,12.0,0.0,-15.06699522,-1.25558294,0.0,144.0,120.0,12.0,0.0,0.0,12.0,87.6,7.3
2.67621548,12.0,1.0,9.0,81.0,0.0,0.0,1.0,0.0,1.2396031,12.0,14.0,0.0,1.0,0.0,12.0,0.0,14.87523723,1.2396031,0.0,144.0,168.0,0.0,0.0,0.0,12.0,31.2,2.6
2.7080502,15.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,0.15506036,12.0,12.0,1.0,1.0,0.0,15.0,0.0,2.3259054,0.15506036,0.0,180.0,180.0,15.0,0.0,0.0,15.0,109.5,7.3
3.40119738,13.0,1.0,7.0,49.0,0.0,1.0,0.0,0.0,2.65508702,12.0,12.0,0.0,1.0,0.0,13.0,0.0,34.51613126,2.65508702,0.0,156.0,156.0,13.0,0.0,0.0,13.0,94.9,7.3
2.87412945,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,3.74451024,16.0,12.0,1.0,1.0,0.0,12.0,0.0,44.93412292,3.74451024,0.0,192.0,144.0,12.0,0.0,0.0,12.0,87.6,7.3
2.1517622,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,-0.52818791,12.0,12.0,0.0,1.0,0.0,12.0,0.0,-6.33825493,-0.52818791,0.0,144.0,144.0,12.0,0.0,0.0,12.0,87.6,7.3
2.73306796,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,-1.05546685,11.0,11.0,1.0,1.0,0.0,12.0,0.0,-12.66560225,-1.05546685,0.0,132.0,132.0,12.0,0.0,0.0,12.0,87.6,7.3
2.39789527,10.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,1.057115,9.0,10.0,0.0,0.0,0.0,0.0,0.0,10.57114999,0.0,0.0,90.0,100.0,10.0,0.0,0.0,10.0,58.0,5.8
1.79175947,11.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,-3.18260764,8.0,7.0,0.0,0.0,0.0,0.0,0.0,-35.00868402,0.0,0.0,88.0,77.0,11.0,0.0,0.0,11.0,61.6,5.6
1.94591015,12.0,1.0,10.0,100.0,0.0,0.0,0.0,1.0,-0.82272637,8.0,8.0,1.0,1.0,0.0,12.0,0.0,-9.87271649,-0.82272637,0.0,96.0,96.0,0.0,0.0,12.0,12.0,78.0,6.5
2.44495233,11.0,1.0,16.0,256.0,0.0,1.0,0.0,0.0,-0.51113511,9.0,16.0,1.0,0.0,0.0,0.0,0.0,-5.62248618,0.0,0.0,99.0,176.0,11.0,0.0,0.0,11.0,92.4,8.4
2.31154483,12.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,1.56953265,12.0,16.0,1.0,1.0,0.0,12.0,0.0,18.83439186,1.56953265,0.0,144.0,192.0,12.0,0.0,0.0,12.0,67.2,5.6
2.86334309,16.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,4.57409883,12.0,16.0,1.0,1.0,1.0,16.0,16.0,73.18558131,4.57409883,4.57409883,192.0,256.0,16.0,0.0,0.0,16.0,134.4,8.4
1.60943791,14.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,1.23579709,12.0,18.0,0.0,1.0,0.0,14.0,0.0,17.30115924,1.23579709,0.0,168.0,252.0,0.0,0.0,0.0,14.0,82.6,5.9
2.03992078,20.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.6147116,12.0,13.0,0.0,1.0,1.0,20.0,20.0,32.29423201,1.6147116,1.6147116,240.0,260.0,0.0,0.0,0.0,20.0,126.0,6.3
2.11986346,14.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,-0.82578554,12.0,12.0,0.0,1.0,0.0,14.0,0.0,-11.56099753,-0.82578554,0.0,168.0,168.0,14.0,0.0,0.0,14.0,78.4,5.6
1.49962305,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,3.77603034,12.0,12.0,0.0,1.0,0.0,12.0,0.0,45.31236409,3.77603034,0.0,144.0,144.0,12.0,0.0,0.0,12.0,67.2,5.6
1.85785927,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,5.99474225,12.0,12.0,1.0,1.0,0.0,12.0,0.0,71.93690702,5.99474225,0.0,144.0,144.0,12.0,0.0,0.0,12.0,67.2,5.6
2.30258509,13.0,1.0,7.0,49.0,0.0,1.0,0.0,0.0,2.31760849,12.0,16.0,0.0,1.0,0.0,13.0,0.0,30.12891036,2.31760849,0.0,156.0,208.0,13.0,0.0,0.0,13.0,72.8,5.6
2.81660561,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,1.03079805,12.0,12.0,1.0,1.0,0.0,12.0,0.0,12.36957665,1.03079805,0.0,144.0,144.0,12.0,0.0,0.0,12.0,67.2,5.6
2.83321334,12.0,1.0,14.0,196.0,0.0,1.0,0.0,0.0,3.97377634,12.0,12.0,0.0,1.0,0.0,12.0,0.0,47.68531614,3.97377634,0.0,144.0,144.0,12.0,0.0,0.0,12.0,67.2,5.6
2.35137526,12.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,3.06099927,12.0,15.0,0.0,1.0,0.0,12.0,0.0,36.73199121,3.06099927,0.0,144.0,180.0,12.0,0.0,0.0,12.0,67.2,5.6
2.01490302,10.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,0.44782985,12.0,11.0,1.0,0.0,0.0,0.0,0.0,4.47829855,0.0,0.0,120.0,110.0,10.0,0.0,0.0,10.0,56.0,5.6
2.56494936,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,2.39019887,11.0,12.0,1.0,1.0,0.0,12.0,0.0,28.68238649,2.39019887,0.0,132.0,144.0,12.0,0.0,0.0,12.0,67.2,5.6
2.50959926,13.0,1.0,7.0,49.0,0.0,1.0,0.0,0.0,2.91459821,11.0,14.0,0.0,1.0,0.0,13.0,0.0,37.88977679,2.91459821,0.0,143.0,182.0,13.0,0.0,0.0,13.0,72.8,5.6
2.50959926,12.0,1.0,14.0,196.0,0.0,1.0,0.0,0.0,2.9711492,15.0,16.0,1.0,1.0,0.0,12.0,0.0,35.65379035,2.9711492,0.0,180.0,192.0,12.0,0.0,0.0,12.0,67.2,5.6
2.35137526,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,-1.04985848,16.0,16.0,0.0,1.0,0.0,12.0,0.0,-12.5983018,-1.04985848,0.0,192.0,192.0,12.0,0.0,0.0,12.0,67.2,5.6
2.54474665,12.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,0.59872329,16.0,12.0,0.0,1.0,0.0,12.0,0.0,7.1846795,0.59872329,0.0,192.0,144.0,12.0,0.0,0.0,12.0,67.2,5.6
1.89611948,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,-3.46484684,9.0,9.0,1.0,1.0,0.0,12.0,0.0,-41.57816204,-3.46484684,0.0,108.0,108.0,12.0,0.0,0.0,12.0,67.2,5.6
2.18380156,8.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,-1.77537021,10.0,10.0,1.0,0.0,0.0,0.0,0.0,-14.2029617,0.0,0.0,80.0,80.0,8.0,0.0,0.0,8.0,34.4,4.3
1.81645208,8.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,-1.99813091,10.0,10.0,1.0,0.0,0.0,0.0,0.0,-15.98504725,0.0,0.0,80.0,80.0,8.0,0.0,0.0,8.0,34.4,4.3
1.85002838,10.0,1.0,16.0,256.0,0.0,1.0,0.0,0.0,-0.44347583,10.0,9.0,1.0,0.0,0.0,0.0,0.0,-4.43475826,0.0,0.0,100.0,90.0,10.0,0.0,0.0,10.0,43.0,4.3
1.71379793,13.0,0.0,7.0,49.0,0.0,1.0,0.0,0.0,1.91705217,12.0,12.0,0.0,1.0,0.0,13.0,0.0,24.92167816,1.91705217,0.0,156.0,156.0,13.0,0.0,0.0,0.0,55.9,4.3
2.48573964,13.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,2.69633973,12.0,15.0,1.0,1.0,0.0,13.0,0.0,35.05241645,2.69633973,0.0,156.0,195.0,13.0,0.0,0.0,0.0,55.9,4.3
2.39789527,12.0,0.0,9.0,81.0,0.0,1.0,0.0,0.0,2.25675268,12.0,15.0,0.0,1.0,0.0,12.0,0.0,27.08103219,2.25675268,0.0,144.0,180.0,12.0,0.0,0.0,0.0,51.6,4.3
2.44495233,11.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,-1.94826039,13.0,14.0,0.0,0.0,0.0,0.0,0.0,-21.43086432,0.0,0.0,143.0,154.0,11.0,0.0,0.0,11.0,47.3,4.3
2.65253749,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,2.59526802,12.0,18.0,1.0,1.0,0.0,12.0,0.0,31.14321629,2.59526802,0.0,144.0,216.0,12.0,0.0,0.0,12.0,51.6,4.3
2.7080502,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,0.80882082,12.0,16.0,1.0,1.0,0.0,12.0,0.0,9.7058498,0.80882082,0.0,144.0,192.0,12.0,0.0,0.0,12.0,51.6,4.3
2.48156775,16.0,1.0,6.0,36.0,0.0,1.0,0.0,0.0,2.93929228,12.0,16.0,0.0,1.0,1.0,16.0,16.0,47.02867652,2.93929228,2.93929228,192.0,256.0,16.0,0.0,0.0,16.0,88.0,5.5
1.33500107,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,-4.40795561,13.0,12.0,0.0,1.0,0.0,12.0,0.0,-52.89546733,-4.40795561,0.0,156.0,144.0,12.0,0.0,0.0,12.0,57.6,4.8
2.01490302,14.0,1.0,6.0,36.0,0.0,1.0,0.0,0.0,4.11222727,12.0,10.0,1.0,1.0,0.0,14.0,0.0,57.57118178,4.11222727,0.0,168.0,140.0,14.0,0.0,0.0,14.0,60.2,4.3
2.07944154,12.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,3.43600645,11.0,8.0,0.0,1.0,0.0,12.0,0.0,41.2320774,3.43600645,0.0,132.0,96.0,12.0,0.0,0.0,12.0,51.6,4.3
2.88088243,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,-0.7396109,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-8.87533082,-0.7396109,0.0,144.0,144.0,12.0,0.0,0.0,12.0,104.4,8.7
1.137833,12.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,0.56514627,12.0,12.0,0.0,1.0,0.0,12.0,0.0,6.78175524,0.56514627,0.0,144.0,144.0,12.0,0.0,0.0,12.0,104.4,8.7
2.66861613,18.0,1.0,3.0,9.0,0.0,1.0,0.0,0.0,3.37413838,12.0,12.0,0.0,1.0,1.0,18.0,18.0,60.73449092,3.37413838,3.37413838,216.0,216.0,18.0,0.0,0.0,18.0,100.8,5.6
2.92423627,12.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,-1.77210075,3.0,12.0,0.0,1.0,0.0,12.0,0.0,-21.26520895,-1.77210075,0.0,36.0,144.0,12.0,0.0,0.0,12.0,104.4,8.7
1.5518088,9.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,-2.45873505,12.0,12.0,0.0,0.0,0.0,0.0,0.0,-22.12861542,0.0,0.0,108.0,108.0,9.0,0.0,0.0,9.0,78.3,8.7
